question_id,technique,rank,query,expected_answer,expected_source_file,retrieved_source_file,source_match,store_score,cosine_similarity,chunk_length,preview,node_id,retrieval_latency_ms
q6,semantic,1,What should a clinical-trial sponsor do to protect participants and ensure that study results are reliable?,The sponsor should use a risk-based monitoring approach that focuses oversight on the critical data and processes most important to participant safety and the reliability of the trial results.,fda_risk_based_monitoring.txt,fda_risk_based_monitoring.txt,True,0.5679996938995919,0.5679996938995919,138,"23 Buyse et al. The Role of Biostatistics in the Prevention, Detection and Treatment of Fraud in Clinical Trials. Statistics in Medicine.",4e4d0175-4c8e-450d-8d8b-dcead7cfa941,22.601099997700658
q6,semantic,2,What should a clinical-trial sponsor do to protect participants and ensure that study results are reliable?,The sponsor should use a risk-based monitoring approach that focuses oversight on the critical data and processes most important to participant safety and the reliability of the trial results.,fda_risk_based_monitoring.txt,fda_risk_based_monitoring.txt,True,0.5614213779275071,0.5614213971213063,141,22 Baigent et al. Ensuring Trial Validity by Data Quality Assurance and Diversification of Monitoring Methods. Clin Trials. 5: 49-55 (2008).,caf6d9b4-1021-4c51-95b6-cddc415f5fc4,22.601099997700658
q6,semantic,3,What should a clinical-trial sponsor do to protect participants and ensure that study results are reliable?,The sponsor should use a risk-based monitoring approach that focuses oversight on the critical data and processes most important to participant safety and the reliability of the trial results.,fda_risk_based_monitoring.txt,fda_informed_consent.txt,False,0.5235799418936755,0.523579975281046,1041,Some subjects may wish to participate simultaneously in more than one clinical trial. Enrollment in more than one clinical investigation could increase risks to...,f3998ba8-f244-4bd7-aa4e-c73bf7101e90,22.601099997700658
q6,semantic,4,What should a clinical-trial sponsor do to protect participants and ensure that study results are reliable?,The sponsor should use a risk-based monitoring approach that focuses oversight on the critical data and processes most important to participant safety and the reliability of the trial results.,fda_risk_based_monitoring.txt,fda_informed_consent.txt,False,0.515051684976088,0.515051684976088,5622,"”), but also to “others” (for example, “Your participation in this research may not benefit you, but information learned from this study may benefit patients wi...",cf16605f-e80e-4173-9dfa-2851d5a95ba9,22.601099997700658
q6,semantic,5,What should a clinical-trial sponsor do to protect participants and ensure that study results are reliable?,The sponsor should use a risk-based monitoring approach that focuses oversight on the critical data and processes most important to participant safety and the reliability of the trial results.,fda_risk_based_monitoring.txt,fda_informed_consent.txt,False,0.512117768649753,0.512117768649753,10502,"https://www.govinfo.gov/content/pkg/PLAW-110publ85/pdf/PLAW- 110publ85.pdf#page=87 88 76 FR 256 (January 4, 2011), available at https://www.govinfo.gov/content/...",1705c5a6-a288-45b7-9e3e-9047db528879,22.601099997700658
q1,sentence_window,1,Why is informed consent considered an ongoing process rather than only obtaining a participant's signature?,"Informed consent requires giving prospective participants adequate information, helping them understand it, allowing questions and time for consideration, obtaining voluntary agreement, and continuing to provide relevant information throughout the clinical investigation.",fda_informed_consent.txt,fda_informed_consent.txt,True,0.7425288341330183,0.5397314010262717,2759,"Generally, FDA recommends that any advertisement to recruit subjects be limited to the information the prospective subjects need to determine their interest and...",72ea6a3d-2ba7-4e62-b6d7-a53130692dd8,87.21440000226721
q1,sentence_window,2,Why is informed consent considered an ongoing process rather than only obtaining a participant's signature?,"Informed consent requires giving prospective participants adequate information, helping them understand it, allowing questions and time for consideration, obtaining voluntary agreement, and continuing to provide relevant information throughout the clinical investigation.",fda_informed_consent.txt,fda_informed_consent.txt,True,0.7285997402057732,0.5694461027763967,2047,"7 In this guidance document, the terms clinical investigation, study, research, and trial are used interchangeably 8 See FDA ”Guidance for Sponsors, Investigato...",830aa65a-0c58-48ea-8a18-9b19bc15ff7e,87.21440000226721
q1,sentence_window,3,Why is informed consent considered an ongoing process rather than only obtaining a participant's signature?,"Informed consent requires giving prospective participants adequate information, helping them understand it, allowing questions and time for consideration, obtaining voluntary agreement, and continuing to provide relevant information throughout the clinical investigation.",fda_informed_consent.txt,fda_informed_consent.txt,True,0.6602191892219605,0.44740361273418966,2250,Financial Relationships and Interests The clinical investigator should consider whether information related to financial relationships or interests should be pr...,40dc26cc-3bde-454d-924d-3e9c1167e685,87.21440000226721
q1,sentence_window,4,Why is informed consent considered an ongoing process rather than only obtaining a participant's signature?,"Informed consent requires giving prospective participants adequate information, helping them understand it, allowing questions and time for consideration, obtaining voluntary agreement, and continuing to provide relevant information throughout the clinical investigation.",fda_informed_consent.txt,fda_informed_consent.txt,True,0.6445539413886301,0.3414289343112012,1243,"This guidance provides information to assist institutional review boards (IRBs), clinical investigators, and sponsors in complying with FDA’s informed consent r...",088dc716-0150-46ba-9136-96cb34e2a214,87.21440000226721
q1,sentence_window,5,Why is informed consent considered an ongoing process rather than only obtaining a participant's signature?,"Informed consent requires giving prospective participants adequate information, helping them understand it, allowing questions and time for consideration, obtaining voluntary agreement, and continuing to provide relevant information throughout the clinical investigation.",fda_informed_consent.txt,fda_informed_consent.txt,True,0.638014996174501,0.49258652940043,1899,"18 See “Institutional Review Board Waiver or Alteration of Informed Consent for Minimal Risk Clinical Investigations,” (83 FR 57378, November 15, 2018) at https...",163d206b-9e20-4b55-a686-b70060cdbb32,87.21440000226721
q2,sentence_window,1,What protections must be present when an investigator obtains informed consent from a clinical-trial participant?,"Consent must be obtained under circumstances that provide sufficient opportunity to decide, minimize coercion or undue influence, use understandable language, and avoid language that waives the participant's legal rights or releases others from liability for negligence.",fda_informed_consent.txt,fda_informed_consent.txt,True,0.8025556473460199,0.6286277872795354,1503,--- Page 40 --- Contains Nonbinding Recommendations 35 versions of the consent form should be sent to the IRB so that they have current copies of the informed c...,a8bd0db5-2eec-47e6-874d-3eb16299f450,88.82830000220565
q2,sentence_window,2,What protections must be present when an investigator obtains informed consent from a clinical-trial participant?,"Consent must be obtained under circumstances that provide sufficient opportunity to decide, minimize coercion or undue influence, use understandable language, and avoid language that waives the participant's legal rights or releases others from liability for negligence.",fda_informed_consent.txt,fda_informed_consent.txt,True,0.7892938235734269,0.7271555951200503,2562,• An investigator shall seek such consent only under circumstances that provide the prospective subject or the representative sufficient opportunity to consider...,81b84538-468f-4b40-8a66-960f0b84928d,88.82830000220565
q2,sentence_window,3,What protections must be present when an investigator obtains informed consent from a clinical-trial participant?,"Consent must be obtained under circumstances that provide sufficient opportunity to decide, minimize coercion or undue influence, use understandable language, and avoid language that waives the participant's legal rights or releases others from liability for negligence.",fda_informed_consent.txt,fda_informed_consent.txt,True,0.7699163255432394,0.6893392772211723,1899,"18 See “Institutional Review Board Waiver or Alteration of Informed Consent for Minimal Risk Clinical Investigations,” (83 FR 57378, November 15, 2018) at https...",163d206b-9e20-4b55-a686-b70060cdbb32,88.82830000220565
q2,sentence_window,4,What protections must be present when an investigator obtains informed consent from a clinical-trial participant?,"Consent must be obtained under circumstances that provide sufficient opportunity to decide, minimize coercion or undue influence, use understandable language, and avoid language that waives the participant's legal rights or releases others from liability for negligence.",fda_informed_consent.txt,fda_informed_consent.txt,True,0.7687112507030737,0.7654848201616279,1557,Below are specific areas for consideration by the clinical investigator: 1. Delegation of Consent Discussion FDA regulations require that the investigator obtai...,d3c05d4a-aad0-4284-9da1-c91dfa568f06,88.82830000220565
q2,sentence_window,5,What protections must be present when an investigator obtains informed consent from a clinical-trial participant?,"Consent must be obtained under circumstances that provide sufficient opportunity to decide, minimize coercion or undue influence, use understandable language, and avoid language that waives the participant's legal rights or releases others from liability for negligence.",fda_informed_consent.txt,fda_informed_consent.txt,True,0.7434355353115614,0.7299952923433208,1625,"While an individual subject may be eligible for more than one clinical investigation, that determination and the decision as to which trial would be most approp...",559223df-e64d-4206-bfab-aa56d4074420,88.82830000220565
q3,sentence_window,1,What factors should sponsors consider when developing a risk-based monitoring plan for a clinical investigation?,"Sponsors should consider the study's critical data and processes, protocol complexity, types of endpoints, study population, investigator experience, site performance, electronic systems, and risks to participant safety and data reliability.",fda_risk_based_monitoring.txt,fda_risk_based_monitoring.txt,True,0.7822234720857233,0.6731843647493914,2444,--- Page 8 --- Contains Nonbinding Recommendations 5 B. FDA’s Rationale for Risk-Based Monitoring FDA is issuing this guidance to provide FDA’s current recommen...,8f57e1ab-86b9-474d-827d-28cfb5a9179a,93.11190000153147
q3,sentence_window,2,What factors should sponsors consider when developing a risk-based monitoring plan for a clinical investigation?,"Sponsors should consider the study's critical data and processes, protocol complexity, types of endpoints, study population, investigator experience, site performance, electronic systems, and risks to participant safety and data reliability.",fda_risk_based_monitoring.txt,fda_risk_based_monitoring.txt,True,0.7781445382138555,0.6401157391408548,2412,"15 CPGM 7348.810: Sponsors, Contract Research Organizations and Monitors (March 11, 2011), available at: http://www.fda.gov/ICECI/EnforcementActions/Bioresearch...",fc8d5e9c-8531-4e98-b363-6cf9022866f8,93.11190000153147
q3,sentence_window,3,What factors should sponsors consider when developing a risk-based monitoring plan for a clinical investigation?,"Sponsors should consider the study's critical data and processes, protocol complexity, types of endpoints, study population, investigator experience, site performance, electronic systems, and risks to participant safety and data reliability.",fda_risk_based_monitoring.txt,fda_risk_based_monitoring.txt,True,0.75827933515934,0.6895328550332761,1364,"Based on FDA’s inspection and review experience, infrequent errors in non-critical data are unlikely to alter FDA’s conclusions about whether a product is safe...",78753598-dee2-47ab-9d72-c5b9d1ab9b8b,93.11190000153147
q3,sentence_window,4,What factors should sponsors consider when developing a risk-based monitoring plan for a clinical investigation?,"Sponsors should consider the study's critical data and processes, protocol complexity, types of endpoints, study population, investigator experience, site performance, electronic systems, and risks to participant safety and data reliability.",fda_risk_based_monitoring.txt,fda_risk_based_monitoring.txt,True,0.7335588120680822,0.7175912225797018,924,"In the absence of information indicating potential concerns with the data (e.g., sites with data anomalies, inconsistent data), source document verification or...",edb7b7dc-7c29-4b50-8dab-34084eee7147,93.11190000153147
q3,sentence_window,5,What factors should sponsors consider when developing a risk-based monitoring plan for a clinical investigation?,"Sponsors should consider the study's critical data and processes, protocol complexity, types of endpoints, study population, investigator experience, site performance, electronic systems, and risks to participant safety and data reliability.",fda_risk_based_monitoring.txt,fda_risk_based_monitoring.txt,True,0.7184854036061109,0.6869164035124132,1344,"During the past two decades, the number and complexity of clinical trials have grown dramatically. These changes create new challenges to clinical trial oversig...",b0227dea-24b0-493a-863c-004f744da4b5,93.11190000153147
q4,sentence_window,1,Why can risk-based monitoring be more useful than relying only on routine visits and complete source-data verification?,Risk-based monitoring directs attention and resources toward the data and processes most important to participant safety and reliable study results instead of treating every data element and site as equally risky.,fda_risk_based_monitoring.txt,fda_risk_based_monitoring.txt,True,0.6355189242445481,0.5781532291494851,2444,--- Page 8 --- Contains Nonbinding Recommendations 5 B. FDA’s Rationale for Risk-Based Monitoring FDA is issuing this guidance to provide FDA’s current recommen...,8f57e1ab-86b9-474d-827d-28cfb5a9179a,86.7904999977327
q4,sentence_window,2,Why can risk-based monitoring be more useful than relying only on routine visits and complete source-data verification?,Risk-based monitoring directs attention and resources toward the data and processes most important to participant safety and reliable study results instead of treating every data element and site as equally risky.,fda_risk_based_monitoring.txt,fda_risk_based_monitoring.txt,True,0.6173337795190065,0.6583181155890012,2290,FDA believes that risk-based monitoring could improve sponsor oversight of clinical investigations. This guidance is therefore intended to make it clear that ri...,a2cfc920-2574-47c6-910c-960362f3a217,86.7904999977327
q4,sentence_window,3,Why can risk-based monitoring be more useful than relying only on routine visits and complete source-data verification?,Risk-based monitoring directs attention and resources toward the data and processes most important to participant safety and reliable study results instead of treating every data element and site as equally risky.,fda_risk_based_monitoring.txt,fda_risk_based_monitoring.txt,True,0.6152445310320919,0.47487626460208626,1240,This guidance does not provide comprehensive detail on how to perform a risk assessment. There are many risk assessment methodologies and tools from a variety o...,3332e3fc-ed50-41ef-8c2f-6da4b2b265c0,86.7904999977327
q4,sentence_window,4,Why can risk-based monitoring be more useful than relying only on routine visits and complete source-data verification?,Risk-based monitoring directs attention and resources toward the data and processes most important to participant safety and reliable study results instead of treating every data element and site as equally risky.,fda_risk_based_monitoring.txt,fda_risk_based_monitoring.txt,True,0.613340757955316,0.5167291267340479,2412,"15 CPGM 7348.810: Sponsors, Contract Research Organizations and Monitors (March 11, 2011), available at: http://www.fda.gov/ICECI/EnforcementActions/Bioresearch...",fc8d5e9c-8531-4e98-b363-6cf9022866f8,86.7904999977327
q4,sentence_window,5,Why can risk-based monitoring be more useful than relying only on routine visits and complete source-data verification?,Risk-based monitoring directs attention and resources toward the data and processes most important to participant safety and reliable study results instead of treating every data element and site as equally risky.,fda_risk_based_monitoring.txt,fda_risk_based_monitoring.txt,True,0.5847592441440651,0.6047623003183934,2485,"16 CPGM 7348.811: Clinical Investigators and Sponsor-Investigators (December 8, 2008), available at: http://www.fda.gov/ICECI/EnforcementActions/BioresearchMoni...",6efc990e-c598-4351-97b0-28adb5d443f1,86.7904999977327
q5,sentence_window,1,Why must clinical-trial researchers account for multiplicity when a study evaluates multiple endpoints?,"Testing multiple endpoints creates multiple opportunities for a false-positive conclusion and can inflate the overall Type I error rate, so the study's statistical analysis should use an appropriate multiplicity-control strategy.",fda_clinical_trial_endpoints.txt,fda_clinical_trial_endpoints.txt,True,0.799703444103418,0.6277568787265297,791,"This creates a primary endpoint family. For example, consider a drug for the treatment of burn wounds where it is not known whether the drug will increase the r...",7504aa0c-340c-4239-a2c5-fc0abd83bd91,83.831600000849
q5,sentence_window,2,Why must clinical-trial researchers account for multiplicity when a study evaluates multiple endpoints?,"Testing multiple endpoints creates multiple opportunities for a false-positive conclusion and can inflate the overall Type I error rate, so the study's statistical analysis should use an appropriate multiplicity-control strategy.",fda_clinical_trial_endpoints.txt,fda_clinical_trial_endpoints.txt,True,0.7681790805839026,0.6373646542825767,1595,"To discuss an alternative approach, contact the FDA office responsible for this guidance as listed on the title page. I. INTRODUCTION This guidance provides spo...",618cde4a-b26c-41ac-a805-b68b5ce35fc2,83.831600000849
q5,sentence_window,3,Why must clinical-trial researchers account for multiplicity when a study evaluates multiple endpoints?,"Testing multiple endpoints creates multiple opportunities for a false-positive conclusion and can inflate the overall Type I error rate, so the study's statistical analysis should use an appropriate multiplicity-control strategy.",fda_clinical_trial_endpoints.txt,fda_clinical_trial_endpoints.txt,True,0.7541439094078703,0.7253756961460236,1299,"In some cases, efficacy cannot be adequately established based on a single disease aspect, and the study should use either an endpoint that incorporates multipl...",5e1ac0e5-d7ed-4123-afd6-2d3b8baceffb,83.831600000849
q5,sentence_window,4,Why must clinical-trial researchers account for multiplicity when a study evaluates multiple endpoints?,"Testing multiple endpoints creates multiple opportunities for a false-positive conclusion and can inflate the overall Type I error rate, so the study's statistical analysis should use an appropriate multiplicity-control strategy.",fda_clinical_trial_endpoints.txt,fda_clinical_trial_endpoints.txt,True,0.7402987145617331,0.7196256839313288,1300,"For instance, if safety outcomes are to be assessed via hypothesis testing, they would be subject to the multiplicity considerations described in this guidance....",4ca89a91-1160-49fb-afb8-09ea0a2a5b80,83.831600000849
q5,sentence_window,5,Why must clinical-trial researchers account for multiplicity when a study evaluates multiple endpoints?,"Testing multiple endpoints creates multiple opportunities for a false-positive conclusion and can inflate the overall Type I error rate, so the study's statistical analysis should use an appropriate multiplicity-control strategy.",fda_clinical_trial_endpoints.txt,fda_clinical_trial_endpoints.txt,True,0.7387687293097347,0.587144169614659,1077,This approach would utilize a single multi-component endpoint rather than co-primary endpoints. Trials of combination vaccines are a situation in which co-prima...,51dd625e-4d53-4fc7-bed2-16654132092c,83.831600000849
q6,sentence_window,1,What should a clinical-trial sponsor do to protect participants and ensure that study results are reliable?,The sponsor should use a risk-based monitoring approach that focuses oversight on the critical data and processes most important to participant safety and the reliability of the trial results.,fda_risk_based_monitoring.txt,fda_risk_based_monitoring.txt,True,0.6986411594339981,0.5253718484202521,1425,"If you want to discuss an alternative approach, contact the FDA staff responsible for implementing this guidance. If you cannot identify the appropriate FDA sta...",407b2009-f0d8-4fa9-92f7-b72b028abde5,76.98530000197934
q6,sentence_window,2,What should a clinical-trial sponsor do to protect participants and ensure that study results are reliable?,The sponsor should use a risk-based monitoring approach that focuses oversight on the critical data and processes most important to participant safety and the reliability of the trial results.,fda_risk_based_monitoring.txt,fda_risk_based_monitoring.txt,True,0.6670280960345343,0.5042762123490996,2444,--- Page 8 --- Contains Nonbinding Recommendations 5 B. FDA’s Rationale for Risk-Based Monitoring FDA is issuing this guidance to provide FDA’s current recommen...,8f57e1ab-86b9-474d-827d-28cfb5a9179a,76.98530000197934
q6,sentence_window,3,What should a clinical-trial sponsor do to protect participants and ensure that study results are reliable?,The sponsor should use a risk-based monitoring approach that focuses oversight on the critical data and processes most important to participant safety and the reliability of the trial results.,fda_risk_based_monitoring.txt,fda_risk_based_monitoring.txt,True,0.6410225232866957,0.6689575812431695,924,"In the absence of information indicating potential concerns with the data (e.g., sites with data anomalies, inconsistent data), source document verification or...",edb7b7dc-7c29-4b50-8dab-34084eee7147,76.98530000197934
q6,sentence_window,4,What should a clinical-trial sponsor do to protect participants and ensure that study results are reliable?,The sponsor should use a risk-based monitoring approach that focuses oversight on the critical data and processes most important to participant safety and the reliability of the trial results.,fda_risk_based_monitoring.txt,fda_informed_consent.txt,False,0.6409340772133258,0.4698149639068337,1489,A copy shall be given to the person signing the form. (21 CFR 50.27(a)) Informed consent must be documented by a signed and dated written consent form except un...,984ff8ec-f434-43c6-9747-b2b158b10496,76.98530000197934
q6,sentence_window,5,What should a clinical-trial sponsor do to protect participants and ensure that study results are reliable?,The sponsor should use a risk-based monitoring approach that focuses oversight on the critical data and processes most important to participant safety and the reliability of the trial results.,fda_risk_based_monitoring.txt,fda_risk_based_monitoring.txt,True,0.6388967823499282,0.6159432698704148,1344,"During the past two decades, the number and complexity of clinical trials have grown dramatically. These changes create new challenges to clinical trial oversig...",b0227dea-24b0-493a-863c-004f744da4b5,76.98530000197934
